day,hour,p1,p2
01.06.2018,19:17:20,101.5,106.2
01.06.2018,19:17:30,101.5,106.2
01.06.2018,19:17:40,101.5,106.2
01.06.2018,19:17:50,101.4,106.1
01.06.2018,19:18:00,101.5,106.1
01.06.2018,19:18:10,101.4,106.1
01.06.2018,19:18:20,101.5,106
01.06.2018,19:18:30,101.4,106.1
01.06.2018,19:18:40,101.5,106.1
01.06.2018,19:18:50,101.6,106
01.06.2018,19:19:00,101.5,106
01.06.2018,19:19:10,101.6,106
01.06.2018,19:19:20,101.5,106
01.06.2018,19:19:30,101.5,106
01.06.2018,19:19:40,101.6,105.9
01.06.2018,19:19:50,101.5,105.9
01.06.2018,19:20:00,101.5,105.9
01.06.2018,19:20:10,101.5,105.9
01.06.2018,19:20:20,101.5,105.8
01.06.2018,19:20:30,101.4,105.8
01.06.2018,19:20:40,101.6,105.9
01.06.2018,19:20:50,101.5,105.8
01.06.2018,19:21:00,101.5,105.8
01.06.2018,19:21:10,101.4,105.8
01.06.2018,19:21:20,101.4,105.8
01.06.2018,19:21:30,101.4,105.8
01.06.2018,19:21:40,101.5,105.8
01.06.2018,19:21:50,101.6,105.8
01.06.2018,19:22:00,101.5,105.8
01.06.2018,19:22:10,101.6,105.7
01.06.2018,19:22:20,101.5,105.7
01.06.2018,19:22:30,101.5,105.7
01.06.2018,19:22:40,101.5,105.7
01.06.2018,19:22:50,101.5,105.6
01.06.2018,19:23:00,101.5,105.7
01.06.2018,19:23:10,101.5,105.6
01.06.2018,19:23:20,101.5,105.6
01.06.2018,19:23:30,101.5,105.6
01.06.2018,19:23:40,101.5,105.6
01.06.2018,19:23:50,101.5,105.5
01.06.2018,19:24:00,101.5,105.5
01.06.2018,19:24:10,101.6,105.6
01.06.2018,19:24:20,101.5,105.5
01.06.2018,19:24:30,101.5,105.5
01.06.2018,19:24:40,101.6,105.5
01.06.2018,19:24:50,101.5,105.5
01.06.2018,19:25:00,101.5,105.5
01.06.2018,19:25:10,101.5,105.4
01.06.2018,19:25:20,101.5,105.5
01.06.2018,19:25:30,101.6,105.5
01.06.2018,19:25:40,101.6,105.5
01.06.2018,19:25:50,101.6,105.4
01.06.2018,19:26:00,101.6,105.4
01.06.2018,19:26:10,101.7,105.4
01.06.2018,19:26:20,101.7,105.3
01.06.2018,19:26:30,101.7,105.3
01.06.2018,19:26:40,101.7,105.3
01.06.2018,19:26:50,101.8,105.4
01.06.2018,19:27:00,101.8,105.3
01.06.2018,19:27:10,101.8,105.3
01.06.2018,19:27:20,101.8,105.3
01.06.2018,19:27:30,101.8,105.2
01.06.2018,19:27:40,101.8,105.2
01.06.2018,19:27:50,101.8,105.2
01.06.2018,19:28:00,101.8,105.3
01.06.2018,19:28:10,101.8,105.3
01.06.2018,19:28:20,101.8,105.2
01.06.2018,19:28:30,101.8,105.2
01.06.2018,19:28:40,101.8,105.3
01.06.2018,19:28:50,101.8,105.3
01.06.2018,19:29:00,101.8,105.2
01.06.2018,19:29:10,101.8,105.3
01.06.2018,19:29:20,101.8,105.2
01.06.2018,19:29:30,101.8,105.3
01.06.2018,19:29:40,101.9,105.2
01.06.2018,19:29:50,101.8,105.2
01.06.2018,19:30:00,101.9,105.3
01.06.2018,19:30:10,101.8,105.3
01.06.2018,19:30:20,101.9,105.2
01.06.2018,19:30:30,101.8,105.3
01.06.2018,19:30:40,101.8,105.2
01.06.2018,19:30:50,101.8,105.2
01.06.2018,19:31:00,101.9,105.2
01.06.2018,19:31:10,101.9,105.2
01.06.2018,19:31:20,102,105.2
01.06.2018,19:31:30,102,105.1
01.06.2018,19:31:40,101.9,105.2
01.06.2018,19:31:50,102,105.2
01.06.2018,19:32:00,101.9,105.2
01.06.2018,19:32:10,102,105.1
01.06.2018,19:32:20,102,105.1
01.06.2018,19:32:30,101.9,105.1
01.06.2018,19:32:40,101.9,105.1
01.06.2018,19:32:50,101.9,105.1
01.06.2018,19:33:00,102,105.1
01.06.2018,19:33:10,102,105
01.06.2018,19:33:20,102,105.1
01.06.2018,19:33:30,102,105.1
01.06.2018,19:33:40,102.1,105
01.06.2018,19:33:50,102,105
01.06.2018,19:34:00,101.9,105
01.06.2018,19:34:10,102,104.9
01.06.2018,19:34:20,102,105
01.06.2018,19:34:30,102,104.9
01.06.2018,19:34:40,102,104.9
01.06.2018,19:34:50,102,104.9
01.06.2018,19:35:00,102.1,104.9
01.06.2018,19:35:10,102,104.8
01.06.2018,19:35:20,102.1,104.9
01.06.2018,19:35:30,102.1,104.8
01.06.2018,19:35:40,102.2,104.8
01.06.2018,19:35:50,102.3,104.9
01.06.2018,19:36:00,102.3,104.8
01.06.2018,19:36:10,102.2,104.8
01.06.2018,19:36:20,102.2,104.8
01.06.2018,19:36:30,102.3,104.8
01.06.2018,19:36:40,102.3,104.7
01.06.2018,19:36:50,102.3,104.8
01.06.2018,19:37:00,102.4,104.8
01.06.2018,19:37:10,102.3,104.7
01.06.2018,19:37:20,102.2,104.7
01.06.2018,19:37:30,102.3,104.7
01.06.2018,19:37:40,102.3,104.7
01.06.2018,19:37:50,102.2,104.6
01.06.2018,19:38:00,102.4,104.7
01.06.2018,19:38:10,102.3,104.6
01.06.2018,19:38:20,102.3,104.6
01.06.2018,19:38:30,102.3,104.6
01.06.2018,19:38:40,102.3,104.6
01.06.2018,19:38:50,102.2,104.6
01.06.2018,19:39:00,102.3,104.6
01.06.2018,19:39:10,102.4,104.6
01.06.2018,19:39:20,102.4,104.5
01.06.2018,19:39:30,102.3,104.5
01.06.2018,19:39:40,102.4,104.5
01.06.2018,19:39:50,102.4,104.5
01.06.2018,19:40:00,102.4,104.5
01.06.2018,19:40:10,102.4,104.5
01.06.2018,19:40:20,102.3,104.4
01.06.2018,19:40:30,102.4,104.5
01.06.2018,19:40:40,102.4,104.4
01.06.2018,19:40:50,102.3,104.4
01.06.2018,19:41:00,102.3,104.4
01.06.2018,19:41:10,102.2,104.4
01.06.2018,19:41:20,102.4,104.4
01.06.2018,19:41:30,102.4,104.3
01.06.2018,19:41:40,102.3,104.3
01.06.2018,19:41:50,102.4,104.4
01.06.2018,19:42:00,102.4,104.4
01.06.2018,19:42:10,102.4,104.3
01.06.2018,19:42:20,102.3,104.3
01.06.2018,19:42:30,102.3,104.3
01.06.2018,19:42:40,102.3,104.3
01.06.2018,19:42:50,102.3,104.3
01.06.2018,19:43:00,102.3,104.3
01.06.2018,19:43:10,102.3,104.1
01.06.2018,19:43:20,102.3,104.2
01.06.2018,19:43:30,102.3,104.1
01.06.2018,19:43:40,102.3,104.2
01.06.2018,19:43:50,102.3,104.1
01.06.2018,19:44:00,102.3,104.1
01.06.2018,19:44:10,102.3,104.2
01.06.2018,19:44:20,102.3,104.1
01.06.2018,19:44:30,102.3,104.1
01.06.2018,19:44:40,102.3,104.1
01.06.2018,19:44:50,102.3,104.1
01.06.2018,19:45:00,102.3,104.1
01.06.2018,19:45:10,102.3,104.1
01.06.2018,19:45:20,102.3,104
01.06.2018,19:45:30,102.3,104
01.06.2018,19:45:40,102.3,104
01.06.2018,19:45:50,102.3,104.1
01.06.2018,19:46:00,102.3,104
01.06.2018,19:46:10,102.3,104.1
01.06.2018,19:46:20,102.3,104.1
01.06.2018,19:46:30,102.3,103.9
01.06.2018,19:46:40,102.3,104
01.06.2018,19:46:50,102.3,103.9
01.06.2018,19:47:00,102.3,104
01.06.2018,19:47:10,102.3,104.1
01.06.2018,19:47:20,102.3,104.1
01.06.2018,19:47:30,102.3,104
01.06.2018,19:47:40,102.3,104
01.06.2018,19:47:50,102.3,104
01.06.2018,19:48:00,102.3,103.9
01.06.2018,19:48:10,102.3,103.9
01.06.2018,19:48:20,102.3,104.1
01.06.2018,19:48:30,102.3,104
01.06.2018,19:48:40,102.3,104
01.06.2018,19:48:50,102.3,104
01.06.2018,19:49:00,102.3,104
01.06.2018,19:49:10,102.3,104
01.06.2018,19:49:20,102.3,104
01.06.2018,19:49:30,102.3,104
01.06.2018,19:49:40,102.3,104
01.06.2018,19:49:50,102.3,103.9
01.06.2018,19:50:00,102.3,103.9
01.06.2018,19:50:10,102.3,103.9
01.06.2018,19:50:20,102.3,103.9
01.06.2018,19:50:30,102.3,103.9
01.06.2018,19:50:40,102.3,103.8
01.06.2018,19:50:50,102.3,103.8
01.06.2018,19:51:00,102.4,103.9
01.06.2018,19:51:10,102.5,103.7
01.06.2018,19:51:20,102.4,103.8
01.06.2018,19:51:30,102.4,103.8
01.06.2018,19:51:40,102.4,103.8
01.06.2018,19:51:50,102.5,103.7
01.06.2018,19:52:00,102.4,103.7
01.06.2018,19:52:10,102.5,103.7
01.06.2018,19:52:20,102.3,103.8
01.06.2018,19:52:30,102.3,103.7
01.06.2018,19:52:40,102.4,103.7
01.06.2018,19:52:50,102.5,103.6
01.06.2018,19:53:00,102.4,103.6
01.06.2018,19:53:10,102.4,103.7
01.06.2018,19:53:20,102.4,103.6
01.06.2018,19:53:30,102.5,103.6
01.06.2018,19:53:40,102.3,103.6
01.06.2018,19:53:50,102.4,103.6
01.06.2018,19:54:00,102.3,103.6
01.06.2018,19:54:10,102.4,103.6
01.06.2018,19:54:20,102.5,103.6
01.06.2018,19:54:30,102.4,103.5
01.06.2018,19:54:40,102.4,103.5
01.06.2018,19:54:50,102.4,103.5
01.06.2018,19:55:00,102.4,103.5
01.06.2018,19:55:10,102.5,103.4
01.06.2018,19:55:20,102.5,103.4
01.06.2018,19:55:30,102.4,103.4
01.06.2018,19:55:40,102.4,103.4
01.06.2018,19:55:50,102.4,103.3
01.06.2018,19:56:00,102.4,103.4
01.06.2018,19:56:10,102.5,103.4
01.06.2018,19:56:20,102.4,103.4
01.06.2018,19:56:30,102.4,103.3
01.06.2018,19:56:40,102.5,103.4
01.06.2018,19:56:50,102.4,103.4
01.06.2018,19:57:00,102.5,103.3
01.06.2018,19:57:10,102.3,103.2
01.06.2018,19:57:20,102.4,103.3
01.06.2018,19:57:30,102.4,103.3
01.06.2018,19:57:40,102.5,103.2
01.06.2018,19:57:50,102.5,103.3
01.06.2018,19:58:00,102.4,103.3
01.06.2018,19:58:10,102.4,103.1
01.06.2018,19:58:20,102.4,103.3
01.06.2018,19:58:30,102.4,103.2
01.06.2018,19:58:40,102.4,103.2
01.06.2018,19:58:50,102.5,103.1
01.06.2018,19:59:00,102.5,103.2
01.06.2018,19:59:10,102.5,103.1
01.06.2018,19:59:20,102.3,103.1
01.06.2018,19:59:30,102.4,103.1
01.06.2018,19:59:40,102.4,103
01.06.2018,19:59:50,102.5,103.1
01.06.2018,20:00:00,102.3,103.1
01.06.2018,20:00:10,102.4,103.1
01.06.2018,20:00:20,102.4,103
01.06.2018,20:00:30,102.4,102.9
01.06.2018,20:00:40,102.4,103
01.06.2018,20:00:50,102.4,103
01.06.2018,20:01:00,102.4,102.9
01.06.2018,20:01:10,102.5,102.9
01.06.2018,20:01:20,102.4,102.9
01.06.2018,20:01:30,102.4,102.9
01.06.2018,20:01:40,102.5,102.9
01.06.2018,20:01:50,102.4,102.9
01.06.2018,20:02:00,102.4,102.9
01.06.2018,20:02:10,102.4,102.9
01.06.2018,20:02:20,102.4,102.9
01.06.2018,20:02:30,102.4,102.8
01.06.2018,20:02:40,102.4,102.9
01.06.2018,20:02:50,102.4,102.8
01.06.2018,20:03:00,102.4,102.8
01.06.2018,20:03:10,102.4,102.8
01.06.2018,20:03:20,102.4,102.7
01.06.2018,20:03:30,102.4,102.7
01.06.2018,20:03:40,102.4,102.8
01.06.2018,20:03:50,102.4,102.7
01.06.2018,20:04:00,102.4,102.8
01.06.2018,20:04:10,102.4,102.7
01.06.2018,20:04:20,102.4,102.7
01.06.2018,20:04:30,102.4,102.7
01.06.2018,20:04:40,102.4,102.8
01.06.2018,20:04:50,102.4,102.8
01.06.2018,20:05:00,102.4,102.8
01.06.2018,20:05:10,102.4,102.8
01.06.2018,20:05:20,102.3,102.7
01.06.2018,20:05:30,102.4,102.8
01.06.2018,20:05:40,102.4,102.8
01.06.2018,20:05:50,102.4,102.7
01.06.2018,20:06:00,102.3,102.8
01.06.2018,20:06:10,102.4,102.8
01.06.2018,20:06:20,102.3,102.7
01.06.2018,20:06:30,102.3,102.7
01.06.2018,20:06:40,102.4,102.7
01.06.2018,20:06:50,102.4,102.7
01.06.2018,20:07:00,102.3,102.7
01.06.2018,20:07:10,102.3,102.7
01.06.2018,20:07:20,102.3,102.7
01.06.2018,20:07:30,102.4,102.6
01.06.2018,20:07:40,102.3,102.7
